Cruise,Year,Latitude,Longitude,Sub,C_O,HTS,Depth,HgT,MeHg,DGM,DMHg,MMHg,pHg,pMMHg,Temp,Sal,O2_uM,Station,Date,Time,Season,QF_HgT,QF_DGM,QF_MeHg,QF_MMHg,QF_DMHg,SD_HgT,SD_DGM,SD_MeHg,FHgT,dfac,Type,E_W,Reference,DOI,FMeHg,date_time,Transmission,Fluo
URANIA 2009,2009,40.009778,10.791458,TYR2,open,none,1500,,,0.177974974,,,,,13.514,38.5709,178.8313295,S18,15/06/2009,08:00:00,summer,,,,,,,,,,1000-1600,B,west,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,40.009778,10.791458,TYR2,open,none,2000,,,0.11316616,,,,,13.4197,38.5217,179.9692561,S18,15/06/2009,08:00:00,summer,,,,,,,,,,1600-2000,B,west,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,40.009778,10.791458,TYR2,open,none,2646,,,0.162022035,,,,,13.4543,38.4993,182.0472673,S18,15/06/2009,08:00:00,summer,,,,,,,,,,2600-3000,B,west,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,41.458483,10.385892,TYR1,open,none,0,,,0.043870582,,,,,21.588,37.8594,213.9302023,S17,16/06/2009,09:00:00,summer,,,,,,,,,,0-10,B,west,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,41.458483,10.385892,TYR1,open,none,35,,,0.066304402,,,,,15.0369,38.1909,258.7023445,S17,16/06/2009,09:00:00,summer,,,,,,,,,,Oct-50,B,west,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,41.458483,10.385892,TYR1,open,none,80,,,0.110174984,,,,,13.8818,38.4047,208.3321214,S17,16/06/2009,09:00:00,summer,,,,,,,,,,50-200,B,west,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,41.458483,10.385892,TYR1,open,none,250,,,0.176479386,,,,,13.8887,38.6234,177.0918381,S17,16/06/2009,09:00:00,summer,,,,,,,,,,200-400,B,west,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,41.458483,10.385892,TYR1,open,none,500,,,0.176479386,,,,,13.7714,38.6577,173.1582205,S17,16/06/2009,09:00:00,summer,,,,,,,,,,400-600,B,west,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,41.458483,10.385892,TYR1,open,none,750,,,0.264719079,,,,,13.6848,38.6382,173.6208939,S17,16/06/2009,09:00:00,summer,,,,,,,,,,600-800,B,west,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,41.458483,10.385892,TYR1,open,none,1000,,,0.154045566,,,,,13.6473,38.6213,174.0460533,S17,16/06/2009,09:00:00,summer,,,,,,,,,,800-1000,B,west,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,41.458483,10.385892,TYR1,open,none,1056,,,0.198414677,,,,,13.6179,38.612,175.0767969,S17,16/06/2009,09:00:00,summer,,,,,,,,,,1000-1600,B,west,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,40.306294,12.429508,TYR2,open,none,0,,,0.198414677,,,,,25.5938,37.7822,200.2424815,S19,20/06/2009,08:00:00,summer,,,,,,,,,,0-10,B,west,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,40.306294,12.429508,TYR2,open,none,35,,,0.275188195,,,,,15.4658,37.9367,256.6203139,S19,20/06/2009,08:00:00,summer,,,,,,,,,,Oct-50,B,west,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,40.306294,12.429508,TYR2,open,none,70,,,0.198414677,,,,,14.0408,38.1901,229.6070617,S19,20/06/2009,08:00:00,summer,,,,,,,,,,50-200,B,west,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,40.306294,12.429508,TYR2,open,none,250,,,0.381873473,,,,,14.2065,38.7062,175.419336,S19,20/06/2009,08:00:00,summer,,,,,,,,,,200-400,B,west,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,40.306294,12.429508,TYR2,open,none,500,,,0.423251408,,,,,14.0456,38.7347,174.3430397,S19,20/06/2009,08:00:00,summer,,,,,,,,,,400-600,B,west,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,40.306294,12.429508,TYR2,open,none,750,,,0.559349918,,,,,13.8806,38.6946,176.6202327,S19,20/06/2009,08:00:00,summer,,,,,,,,,,600-800,B,west,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,40.306294,12.429508,TYR2,open,none,1000,,,0.719377835,,,,,13.6795,38.6365,177.928759,S19,20/06/2009,08:00:00,summer,,,,,,,,,,800-1000,B,west,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,40.306294,12.429508,TYR2,open,none,1460,,,0.506007279,,,,,13.5373,38.5805,179.6392216,S19,20/06/2009,08:00:00,summer,,,,,,,,,,1000-1600,B,west,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,39.222258,13.301189,TYR2,open,none,0,,,0.096714692,,,,,25.577,38.0414,202.7853991,S08,20/06/2009,20:50:00,summer,,,,,,,,,,0-10,B,west,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,39.222258,13.301189,TYR2,open,none,250,,,0.417269056,,,,,14.0259,38.6701,175.0187394,S08,20/06/2009,20:50:00,summer,,,,,,,,,,200-400,B,west,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,39.222258,13.301189,TYR2,open,none,500,,,0.49753228,,,,,13.957,38.7118,173.9022494,S08,20/06/2009,20:50:00,summer,,,,,,,,,,400-600,B,west,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,39.222258,13.301189,TYR2,open,none,1000,,,0.444189641,,,,,13.627,38.6202,177.9627003,S08,20/06/2009,20:50:00,summer,,,,,,,,,,800-1000,B,west,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,39.222258,13.301189,TYR2,open,none,1500,,,0.570816093,,,,,13.5193,38.5726,178.5745368,S08,20/06/2009,20:50:00,summer,,,,,,,,,,1000-1600,B,west,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,39.222258,13.301189,TYR2,open,none,2000,,,0.517473453,,,,,13.4425,38.5289,180.7168578,S08,20/06/2009,20:50:00,summer,,,,,,,,,,1600-2000,B,west,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,39.222258,13.301189,TYR2,open,none,2500,,,0.417269056,,,,,13.4386,38.5025,183.0498753,S08,20/06/2009,20:50:00,summer,,,,,,,,,,2000-2600,B,west,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,39.222258,13.301189,TYR2,open,none,3000,,,0.550874919,,,,,13.48,38.4878,184.0587357,S08,20/06/2009,20:50:00,summer,,,,,,,,,,2600-3000,B,west,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,39.222258,13.301189,TYR2,open,none,3553,,,0.524452864,,,,,13.5561,38.4818,185.3918247,S08,20/06/2009,20:50:00,summer,,,,,,,,,,>3000,B,west,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,37.865544,11.547242,TYR2,open,none,0,,,0.162520564,,,,,21.2006,37.63,217.7718211,S07,24/06/2009,08:30:00,summer,,,,,,,,,,0-10,B,west,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,37.865544,11.547242,TYR2,open,none,40,,,0.26372202,,,,,15.7518,37.3215,247.9300024,S07,24/06/2009,08:30:00,summer,,,,,,,,,,Oct-50,B,west,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,37.865544,11.547242,TYR2,open,none,80,,,0.364923476,,,,,14.1767,37.5427,230.9240733,S07,24/06/2009,08:30:00,summer,,,,,,,,,,50-200,B,west,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,37.865544,11.547242,TYR2,open,none,120,,,0.357944065,,,,,14.2832,38.037,236.8021698,S07,24/06/2009,08:30:00,summer,,,,,,,,,,50-200,B,west,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,37.865544,11.547242,TYR2,open,none,250,,,0.415773468,,,,,14.0719,38.7242,181.8168237,S07,24/06/2009,08:30:00,summer,,,,,,,,,,200-400,B,west,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,36.309208,14.646514,ION1_2,open,none,0,,,0.1206441,,,,,22.0491,37.4459,212.8070134,S06,25/06/2009,06:30:00,summer,,,,,,,,,,0-10,B,east,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,36.309208,14.646514,ION1_2,open,none,30,,,0.161523506,,,,,17.2597,37.2656,246.0020474,S06,25/06/2009,06:30:00,summer,,,,,,,,,,Oct-50,B,east,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,36.309208,14.646514,ION1_2,open,none,83,,,0.132110275,,,,,14.9475,37.7752,236.2381191,S06,25/06/2009,06:30:00,summer,,,,,,,,,,50-200,B,east,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,36.309208,14.646514,ION1_2,open,none,100,,,0.202901441,,,,,15.1269,38.037,226.7019547,S06,25/06/2009,06:30:00,summer,,,,,,,,,,50-200,B,east,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,36.309208,14.646514,ION1_2,open,none,130,,,0.261727903,,,,,14.8964,38.4482,190.3695837,S06,25/06/2009,06:30:00,summer,,,,,,,,,,50-200,B,east,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,36.848039,15.969264,ION3,open,none,0,,,0.184954385,,,,,22.6555,38.4271,211.302878,S01,25/06/2009,17:30:00,summer,,,,,,,,,,0-10,B,east,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,36.848039,15.969264,ION3,open,none,20,,,0.076274989,,,,,16.3173,38.3484,258.1525848,S01,25/06/2009,17:30:00,summer,,,,,,,,,,Oct-50,B,east,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,36.848039,15.969264,ION3,open,none,250,,,0.221347026,,,,,14.245,38.8453,187.007609,S01,25/06/2009,17:30:00,summer,,,,,,,,,,200-400,B,east,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,36.848039,15.969264,ION3,open,none,500,,,0.235804377,,,,,13.8723,38.7783,182.3960587,S01,25/06/2009,17:30:00,summer,,,,,,,,,,400-600,B,east,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,36.848039,15.969264,ION3,open,none,1000,,,0.214367616,,,,,13.7233,38.7359,185.5030271,S01,25/06/2009,17:30:00,summer,,,,,,,,,,800-1000,B,east,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,36.848039,15.969264,ION3,open,none,1500,,,0.257739668,,,,,13.7611,38.7359,189.8434936,S01,25/06/2009,17:30:00,summer,,,,,,,,,,1000-1600,B,east,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,36.848039,15.969264,ION3,open,none,2000,,,0.257739668,,,,,13.7975,38.7303,192.368994,S01,25/06/2009,17:30:00,summer,,,,,,,,,,1600-2000,B,east,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,36.848039,15.969264,ION3,open,none,3000,,,0.316067601,,,,,13.9176,38.7243,193.5957932,S01,25/06/2009,17:30:00,summer,,,,,,,,,,2600-3000,B,east,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,36.848039,15.969264,ION3,open,none,3251,,,0.308589661,,,,,13.96,38.7271,195.2589167,S01,25/06/2009,17:30:00,summer,,,,,,,,,,>3000,B,east,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,34.734458,17.973469,ION1_2,open,none,0,,,0.127623511,,,,,23.6573,38.3946,203.7076199,S05,26/06/2009,13:30:00,summer,,,,,,,,,,0-10,B,east,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,34.734458,17.973469,ION1_2,open,none,20,,,0.251757316,,,,,17.5693,37.9704,238.6769799,S05,26/06/2009,13:30:00,summer,,,,,,,,,,Oct-50,B,east,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,34.734458,17.973469,ION1_2,open,none,100,,,0.21835585,,,,,15.2368,38.4591,231.0058004,S05,26/06/2009,13:30:00,summer,,,,,,,,,,50-200,B,east,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,34.734458,17.973469,ION1_2,open,none,250,,,0.234807318,,,,,14.9294,38.9291,197.4709067,S05,26/06/2009,13:30:00,summer,,,,,,,,,,200-400,B,east,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,34.734458,17.973469,ION1_2,open,none,500,,,0.276185254,,,,,14.1266,38.8319,183.88367,S05,26/06/2009,13:30:00,summer,,,,,,,,,,400-600,B,east,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,34.734458,17.973469,ION1_2,open,none,1000,,,0.226830849,,,,,13.7282,38.734,179.0032689,S05,26/06/2009,13:30:00,summer,,,,,,,,,,800-1000,B,east,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,34.734458,17.973469,ION1_2,open,none,1500,,,0.268208784,,,,,13.7639,38.7344,188.396076,S05,26/06/2009,13:30:00,summer,,,,,,,,,,1000-1600,B,east,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,34.734458,17.973469,ION1_2,open,none,2000,,,0.276185254,,,,,13.8041,38.7307,191.7138377,S05,26/06/2009,13:30:00,summer,,,,,,,,,,1600-2000,B,east,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,34.734458,17.973469,ION1_2,open,none,3000,,,0.234807318,,,,,13.9162,38.7215,193.9861181,S05,26/06/2009,13:30:00,summer,,,,,,,,,,2600-3000,B,east,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,34.734458,17.973469,ION1_2,open,none,3500,,,0.399820529,,,,,14.0056,38.7265,196.2539326,S05,26/06/2009,13:30:00,summer,,,,,,,,,,>3000,B,east,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,34.781992,21.974711,ION1_2,open,none,0,,,0.078269106,,,,,23.6722,38.9933,203.4101869,S04,27/06/2009,12:30:00,summer,,,,,,,,,,0-10,B,east,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,34.781992,21.974711,ION1_2,open,none,20,,,0.124632335,,,,,23.6535,38.9958,203.9764707,S04,27/06/2009,12:30:00,summer,,,,,,,,,,Oct-50,B,east,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,34.781992,21.974711,ION1_2,open,none,90,,,0.244279376,,,,,15.5124,39.0292,229.7973116,S04,27/06/2009,12:30:00,summer,,,,,,,,,,50-200,B,east,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,34.781992,21.974711,ION1_2,open,none,250,,,0.161024976,,,,,14.7262,38.9798,201.4063107,S04,27/06/2009,12:30:00,summer,,,,,,,,,,200-400,B,east,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,34.781992,21.974711,ION1_2,open,none,500,,,0.170497034,,,,,14.3073,38.9024,194.0057684,S04,27/06/2009,12:30:00,summer,,,,,,,,,,400-600,B,east,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,34.781992,21.974711,ION1_2,open,none,1000,,,0.170497034,,,,,13.743,38.741,180.0755459,S04,27/06/2009,12:30:00,summer,,,,,,,,,,800-1000,B,east,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,34.781992,21.974711,ION1_2,open,none,1500,,,0.253252904,,,,,13.7945,38.743,184.6263592,S04,27/06/2009,12:30:00,summer,,,,,,,,,,1000-1600,B,east,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,34.781992,21.974711,ION1_2,open,none,2000,,,0.308589661,,,,,13.8202,38.7357,188.063362,S04,27/06/2009,12:30:00,summer,,,,,,,,,,1600-2000,B,east,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,34.781992,21.974711,ION1_2,open,none,3000,,,0.216361733,,,,,13.9274,38.7234,190.4410391,S04,27/06/2009,12:30:00,summer,,,,,,,,,,2600-3000,B,east,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,34.781992,21.974711,ION1_2,open,none,3100,,,0.216361733,,,,,13.9355,38.7207,190.987226,S04,27/06/2009,12:30:00,summer,,,,,,,,,,>3000,B,east,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,36.062314,18.661581,ION1_2,open,none,0,,,0.102697044,,,,,23.8692,38.4501,202.4200836,S03,28/06/2009,10:15:00,summer,,,,,,,,,,0-10,B,east,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,36.062314,18.661581,ION1_2,open,none,50,,,0.084749988,,,,,17.0536,38.3879,242.2354568,S03,28/06/2009,10:15:00,summer,,,,,,,,,,Oct-50,B,east,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,36.062314,18.661581,ION1_2,open,none,125,,,0.138591156,,,,,15.1026,38.5365,229.5356063,S03,28/06/2009,10:15:00,summer,,,,,,,,,,50-200,B,east,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,36.062314,18.661581,ION1_2,open,none,250,,,0.147564684,,,,,14.8686,38.8936,192.7561928,S03,28/06/2009,10:15:00,summer,,,,,,,,,,200-400,B,east,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,36.062314,18.661581,ION1_2,open,none,500,,,0.138591156,,,,,14.1029,38.8184,183.0900689,S03,28/06/2009,10:15:00,summer,,,,,,,,,,400-600,B,east,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,36.062314,18.661581,ION1_2,open,none,1000,,,0.147564684,,,,,13.7462,38.7392,182.6041725,S03,28/06/2009,10:15:00,summer,,,,,,,,,,800-1000,B,east,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,36.062314,18.661581,ION1_2,open,none,1500,,,0.192432325,,,,,13.7698,38.7344,187.3858759,S03,28/06/2009,10:15:00,summer,,,,,,,,,,1000-1600,B,east,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,36.062314,18.661581,ION1_2,open,none,2000,,,0.219352909,,,,,13.8117,38.7319,190.8536938,S03,28/06/2009,10:15:00,summer,,,,,,,,,,1600-2000,B,east,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,36.062314,18.661581,ION1_2,open,none,2500,,,0.272695548,,,,,13.8567,38.7259,191.8138752,S03,28/06/2009,10:15:00,summer,,,,,,,,,,2000-2600,B,east,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,36.062314,18.661581,ION1_2,open,none,3000,,,0.245774964,,,,,13.9073,38.7175,192.8039785,S03,28/06/2009,10:15:00,summer,,,,,,,,,,2600-3000,B,east,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,36.062314,18.661581,ION1_2,open,none,4005,,,0.254748492,,,,,14.1023,38.7277,196.5937922,S03,28/06/2009,10:15:00,summer,,,,,,,,,,>3000,B,east,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,37.608364,18.097208,ION3,open,none,0,,,0.103694102,,,,,23.6811,38.2377,204.3341941,S02,29/06/2009,09:30:00,summer,,,,,,,,,,0-10,B,east,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,37.608364,18.097208,ION3,open,none,50,,,0.113664689,,,,,16.3436,38.4054,244.2464786,S02,29/06/2009,09:30:00,summer,,,,,,,,,,Oct-50,B,east,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,37.608364,18.097208,ION3,open,none,120,,,0.123635276,,,,,15.0615,38.5415,229.6427894,S02,29/06/2009,09:30:00,summer,,,,,,,,,,50-200,B,east,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,37.608364,18.097208,ION3,open,none,250,,,0.163019094,,,,,14.9859,38.8321,203.8366861,S02,29/06/2009,09:30:00,summer,,,,,,,,,,200-400,B,east,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,37.608364,18.097208,ION3,open,none,500,,,0.133107333,,,,,14.2332,38.8489,186.4654415,S02,29/06/2009,09:30:00,summer,,,,,,,,,,400-600,B,east,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,37.608364,18.097208,ION3,open,none,1000,,,0.133107333,,,,,13.7663,38.7426,180.536433,S02,29/06/2009,09:30:00,summer,,,,,,,,,,800-1000,B,east,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,37.608364,18.097208,ION3,open,none,1500,,,0.241786729,,,,,13.7812,38.737,187.104967,S02,29/06/2009,09:30:00,summer,,,,,,,,,,1000-1600,B,east,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,37.608364,18.097208,ION3,open,none,2000,,,0.241786729,,,,,13.8131,38.7331,190.4990966,S02,29/06/2009,09:30:00,summer,,,,,,,,,,1600-2000,B,east,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,37.608364,18.097208,ION3,open,none,2500,,,0.281669076,,,,,13.854,38.726,192.2537723,S02,29/06/2009,09:30:00,summer,,,,,,,,,,2000-2600,B,east,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,37.608364,18.097208,ION3,open,none,2790,,,0.231816142,,,,,13.8831,38.723,193.1474108,S02,29/06/2009,09:30:00,summer,,,,,,,,,,2600-3000,B,east,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
